base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio
D_ece9254eff,D_ece9254eff_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_ece9254eff,D_ece9254eff_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_ecefb12700,D_ecefb12700_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_ecefb12700,D_ecefb12700_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_ed0371e920,D_ed0371e920_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_ed0371e920,D_ed0371e920_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_ed5d02b292,D_ed5d02b292_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0
D_ed5d02b292,D_ed5d02b292_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0
D_edddb92e89,D_edddb92e89_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_edddb92e89,D_edddb92e89_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0
D_ee1cacc369,D_ee1cacc369_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_ee1cacc369,D_ee1cacc369_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_eebc787c5f,D_eebc787c5f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,14.0,,20.0,,,,
D_eebc787c5f,D_eebc787c5f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,14.0,,20.0,,,,
D_eec2d02777,D_eec2d02777_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_eec2d02777,D_eec2d02777_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_eee34eb60e,D_eee34eb60e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,36.0,,16.0,,,,
D_eee34eb60e,D_eee34eb60e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,36.0,,16.0,,,,
D_eeefb1288c,D_eeefb1288c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
D_eeefb1288c,D_eeefb1288c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
D_ef297a0d94,D_ef297a0d94_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_ef297a0d94,D_ef297a0d94_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_ef90d54fd8,D_ef90d54fd8_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,36.0,,16.0,,,,
D_ef90d54fd8,D_ef90d54fd8_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,36.0,,16.0,,,,
D_efa21ce06f,D_efa21ce06f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_efa21ce06f,D_efa21ce06f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_efe620f212,D_efe620f212_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_efe620f212,D_efe620f212_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_effb2ef2da,D_effb2ef2da_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_effb2ef2da,D_effb2ef2da_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_f00f7f94c2,D_f00f7f94c2_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_f00f7f94c2,D_f00f7f94c2_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_f01d7714ae,D_f01d7714ae_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_f01d7714ae,D_f01d7714ae_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_f04ca0ed69,D_f04ca0ed69_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,36.0,,24.0,,,,
D_f04ca0ed69,D_f04ca0ed69_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,6,36.0,,24.0,,,,
D_f0571bc3a3,D_f0571bc3a3_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_f0571bc3a3,D_f0571bc3a3_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_f067edcb7a,D_f067edcb7a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_f067edcb7a,D_f067edcb7a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_f07381dcce,D_f07381dcce_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_f07381dcce,D_f07381dcce_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_f09af59f26,D_f09af59f26_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,17.0,equal,equal,2.0
D_f09af59f26,D_f09af59f26_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,17.0,17.0,equal,equal,2.0
D_f09dbce713,D_f09dbce713_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_f09dbce713,D_f09dbce713_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_f168afc08c,D_f168afc08c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_f168afc08c,D_f168afc08c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_f1b8836a85,D_f1b8836a85_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,14.0,,24.0,,,,
D_f1b8836a85,D_f1b8836a85_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,14.0,,24.0,,,,
D_f1cf16904f,D_f1cf16904f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_f1cf16904f,D_f1cf16904f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_f1dd117fad,D_f1dd117fad_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_f1dd117fad,D_f1dd117fad_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_f1ff9290a7,D_f1ff9290a7_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,2,36.0,,20.0,,,,
D_f1ff9290a7,D_f1ff9290a7_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,2,36.0,,20.0,,,,
D_f24c27b958,D_f24c27b958_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,15.0,15.0,equal,equal,2.0
D_f24c27b958,D_f24c27b958_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,15.0,15.0,equal,equal,2.0
D_f24fa59371,D_f24fa59371_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
D_f24fa59371,D_f24fa59371_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
D_f27b30ca98,D_f27b30ca98_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_f27b30ca98,D_f27b30ca98_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_f3252c096b,D_f3252c096b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_f3252c096b,D_f3252c096b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_f371faba55,D_f371faba55_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_f371faba55,D_f371faba55_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_f3b10ff0f3,D_f3b10ff0f3_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_f3b10ff0f3,D_f3b10ff0f3_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_f3cc1e2522,D_f3cc1e2522_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_f3cc1e2522,D_f3cc1e2522_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_f3ee145b47,D_f3ee145b47_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,14.0,,20.0,,,,
D_f3ee145b47,D_f3ee145b47_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,14.0,,20.0,,,,
D_f470cf0743,D_f470cf0743_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_f470cf0743,D_f470cf0743_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_f48ba4e9de,D_f48ba4e9de_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_f48ba4e9de,D_f48ba4e9de_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_f48f18d106,D_f48f18d106_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,36.0,,20.0,,,,
D_f48f18d106,D_f48f18d106_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,36.0,,20.0,,,,
D_f4a3880f1d,D_f4a3880f1d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_f4a3880f1d,D_f4a3880f1d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_f50de9ae5d,D_f50de9ae5d_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,17.0,17.0,equal,equal,2.0
D_f50de9ae5d,D_f50de9ae5d_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,12.0,38.0,17.0,17.0,equal,equal,2.0
D_f5120d7beb,D_f5120d7beb_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_f5120d7beb,D_f5120d7beb_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,22.0,40.0,13.0,13.0,equal,different_1_gt_2,2.0
D_f517712452,D_f517712452_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,2,25.0,,20.0,,,,
D_f517712452,D_f517712452_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,2,25.0,,20.0,,,,
D_f51e169e7d,D_f51e169e7d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_f51e169e7d,D_f51e169e7d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,22.0,40.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_f547583d72,D_f547583d72_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_f547583d72,D_f547583d72_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_gt_2,2.0
D_f577ece9a6,D_f577ece9a6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_f577ece9a6,D_f577ece9a6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,13.0,13.0,equal,different_1_gt_2,2.0
D_f5cfcd862c,D_f5cfcd862c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_f5cfcd862c,D_f5cfcd862c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_f5fad6c991,D_f5fad6c991_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_f5fad6c991,D_f5fad6c991_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_f63446ebbe,D_f63446ebbe_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,equal,2.0
D_f63446ebbe,D_f63446ebbe_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,10.0,28.0,16.0,16.0,equal,equal,2.0
D_f6386fffb1,D_f6386fffb1_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,15.0,15.0,equal,equal,2.0
D_f6386fffb1,D_f6386fffb1_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,15.0,15.0,equal,equal,2.0
D_f645c92c3d,D_f645c92c3d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_f645c92c3d,D_f645c92c3d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_f67d3d2983,D_f67d3d2983_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_f67d3d2983,D_f67d3d2983_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_f6a99804e1,D_f6a99804e1_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,14.0,,16.0,,,,
D_f6a99804e1,D_f6a99804e1_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,14.0,,16.0,,,,
D_f6dd3b3ebf,D_f6dd3b3ebf_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_f6dd3b3ebf,D_f6dd3b3ebf_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_f717332b15,D_f717332b15_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_f717332b15,D_f717332b15_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_f7c6fbc8a3,D_f7c6fbc8a3_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_f7c6fbc8a3,D_f7c6fbc8a3_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_f7f62f6f4b,D_f7f62f6f4b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_f7f62f6f4b,D_f7f62f6f4b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_f842388fb5,D_f842388fb5_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,4,36.0,,24.0,,,,
D_f842388fb5,D_f842388fb5_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,4,36.0,,24.0,,,,
D_f8cbf7f97c,D_f8cbf7f97c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_f8cbf7f97c,D_f8cbf7f97c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0
D_f8d2c71e93,D_f8d2c71e93_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_f8d2c71e93,D_f8d2c71e93_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_f8e9413bd8,D_f8e9413bd8_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,13.0,13.0,equal,equal,2.0
D_f8e9413bd8,D_f8e9413bd8_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,13.0,13.0,equal,equal,2.0
D_f8ee9060fc,D_f8ee9060fc_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_f8ee9060fc,D_f8ee9060fc_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_f902716582,D_f902716582_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,equal,2.0
D_f902716582,D_f902716582_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,equal,2.0
D_f97c135d72,D_f97c135d72_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_f97c135d72,D_f97c135d72_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_f986dab855,D_f986dab855_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_f986dab855,D_f986dab855_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_f9b834626c,D_f9b834626c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_f9b834626c,D_f9b834626c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_f9d437a316,D_f9d437a316_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_f9d437a316,D_f9d437a316_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,13.0,13.0,equal,equal,2.0
D_f9de4de636,D_f9de4de636_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_f9de4de636,D_f9de4de636_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_fa18043c29,D_fa18043c29_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_fa18043c29,D_fa18043c29_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_fa3188b7d0,D_fa3188b7d0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_fa3188b7d0,D_fa3188b7d0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0
D_fa4682d5ea,D_fa4682d5ea_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_fa4682d5ea,D_fa4682d5ea_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_lt_2,2.0
D_fa5e5f4caf,D_fa5e5f4caf_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_fa5e5f4caf,D_fa5e5f4caf_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_fa7329e843,D_fa7329e843_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,14.0,,16.0,,,,
D_fa7329e843,D_fa7329e843_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,14.0,,16.0,,,,
